"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4510","2,379","662","0","17","1,700"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4511","2,582","694","1","32","1,855"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4512","600","95","0","9","496"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4601","9,900","785","0","66","9,049"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4602","3,792","263","1","30","3,498"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4604","6,007","1,244","3","33","4,727"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4605","5,158","612","0","33","4,513"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4606","10,602","1,372","0","67","9,163"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4607","3,703","929","0","30","2,744"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4608","1,474","277","0","11","1,186"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4701","2,833","848","2","30","1,953"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4702","819","254","0","9","556"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4703","2,180","605","0","28","1,547"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4704","4,040","1,315","3","41","2,681"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4705","5,464","1,397","0","57","4,010"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4706","3,370","1,181","1","49","2,139"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4707","1,767","493","0","20","1,254"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4708","3,883","1,054","2","32","2,795"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4709","1,988","598","0","20","1,370"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4710","3,615","1,285","1","32","2,297"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4801","1,473","487","2","14","970"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4802","44","11","0","0","33"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4803","7,396","1,636","1","50","5,709"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4804","1,662","373","0","16","1,273"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4805","894","275","1","13","605"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4806","1,615","573","0","15","1,027"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4807","3,082","974","5","28","2,075"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4901","52","29","0","0","23"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4902","24","11","0","0","13"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4903","4,892","1,814","2","24","3,052"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4904","8,654","3,873","1","92","4,688"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4905","319","179","0","1","139"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4906","1,471","569","1","16","885"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4907","276","102","0","2","172"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4908","2,378","962","0","26","1,390"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4909","4,494","1,621","0","51","2,822"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4910","3,597","1,146","2","25","2,424"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","4911","4,386","1,715","2","33","2,636"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5001","4,195","1,515","0","49","2,631"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5002","7,460","3,077","0","95","4,288"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5003","1,157","419","0","13","725"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5004","6,527","2,567","1","70","3,889"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5006","3,790","1,743","2","39","2,006"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5007","3,740","1,466","0","41","2,233"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5008","3,577","1,586","1","36","1,954"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5009","1,105","492","0","10","603"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5101","800","264","0","6","530"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5102","4,787","1,709","0","59","3,019"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5103","2,745","1,013","0","22","1,710"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5104","3,928","1,472","2","29","2,425"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5105","397","224","0","3","170"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5106","1,710","663","1","21","1,025"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5107","1,298","607","0","22","669"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5202","2,677","1,241","0","30","1,406"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5203","2,079","1,194","0","16","869"
"100.00","President and Vice President (Vote for 1)","37","Donald J Trump / Michael R Pence","5204","3,526","1,650","0","39","1,837"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","2701","649","514","1","9","125"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","2702","881","680","0","10","191"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3101","1,412","1,108","0","8","296"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3102","2,015","1,338","0","22","655"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3103","627","405","0","2","220"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3301","13,068","11,673","0","105","1,290"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3303","3,893","3,118","0","44","731"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3304","623","515","0","4","104"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3501","1,021","785","0","11","225"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3502","5,036","4,134","0","37","865"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3602","5,913","5,312","3","49","549"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3603","8,100","6,867","3","78","1,152"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3604","172","130","0","2","40"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3605","2,494","2,117","0","27","350"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3606","1,899","1,648","1","9","241"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3607","5,968","5,199","1","53","715"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3608","5,205","4,469","1","40","695"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3609","539","438","0","8","93"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3610","3,755","3,199","3","35","518"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3611","5,533","4,694","2","42","795"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3612","5,259","4,486","1","43","729"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3801","66","53","0","0","13"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3802","9,282","7,706","2","71","1,503"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3803","6,177","5,254","0","54","869"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3804","1,315","1,126","0","7","182"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3805","833","683","0","3","147"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3806","2,079","1,574","0","23","482"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3807","1,156","836","0","17","303"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","3808","135","121","0","1","13"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4101","9,490","8,409","2","56","1,023"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4102","5,021","4,131","0","33","857"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4103","3,834","3,367","1","34","432"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4203","10,595","9,728","5","65","797"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4204","8,693","8,064","1","43","585"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4205","4,346","3,975","0","29","342"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4207","5,148","4,750","2","39","357"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4208","3,279","2,989","1","10","279"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4209","7,840","6,966","2","50","822"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4210","10,586","9,237","0","76","1,273"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4301","9,538","8,816","6","55","661"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4302","10,926","9,981","12","77","856"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4304","7,699","7,128","4","51","516"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4305","9,939","8,800","1","69","1,069"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4306","1,867","1,743","0","11","113"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4310","8,488","7,915","9","55","509"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4401","9,833","8,374","2","69","1,388"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4402","10,087","8,307","4","59","1,717"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4403","8,088","7,232","3","44","809"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4404","9,530","8,264","4","68","1,194"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4409","2,186","1,613","0","25","548"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4501","10,243","9,190","1","78","974"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4502","4,575","3,948","0","26","601"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4503","4,099","3,703","1","30","365"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4505","7,614","6,596","2","39","977"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4506","3,495","2,656","1","29","809"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4508","4,329","3,550","1","38","740"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4509","2,792","1,896","1","27","868"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4510","2,379","1,647","2","17","713"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4511","2,582","1,779","1","32","770"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4512","600","474","0","9","117"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4601","9,900","8,828","3","66","1,003"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4602","3,792","3,434","0","30","328"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4604","6,007","4,527","2","33","1,445"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4605","5,158","4,359","2","33","764"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4606","10,602","8,834","2","67","1,699"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4607","3,703","2,627","3","30","1,043"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4608","1,474","1,127","0","11","336"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4701","2,833","1,880","5","30","918"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4702","819","528","0","9","282"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4703","2,180","1,474","0","28","678"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4704","4,040","2,582","8","41","1,409"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4705","5,464","3,847","4","57","1,556"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4706","3,370","2,001","1","49","1,319"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4707","1,767","1,196","0","20","551"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4708","3,883","2,685","2","32","1,164"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4709","1,988","1,304","1","20","663"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4710","3,615","2,175","2","32","1,406"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4801","1,473","925","0","14","534"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4802","44","31","0","0","13"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4803","7,396","5,421","6","50","1,919"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4804","1,662","1,209","0","16","437"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4805","894","571","1","13","309"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4806","1,615","958","0","15","642"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4807","3,082","1,969","4","28","1,081"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4901","52","22","0","0","30"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4902","24","12","0","0","12"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4903","4,892","2,887","2","24","1,979"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4904","8,654","4,387","3","92","4,172"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4905","319","127","0","1","191"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4906","1,471","828","2","16","625"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4907","276","164","0","2","110"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4908","2,378","1,308","3","26","1,041"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4909","4,494","2,631","1","51","1,811"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4910","3,597","2,299","3","25","1,270"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","4911","4,386","2,519","2","33","1,832"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5001","4,195","2,484","7","49","1,655"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5002","7,460","4,010","1","95","3,354"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5003","1,157","684","0","13","460"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5004","6,527","3,672","4","70","2,781"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5006","3,790","1,906","0","39","1,845"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5007","3,740","2,090","0","41","1,609"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5008","3,577","1,875","3","36","1,663"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5009","1,105","580","1","10","514"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5101","800","502","0","6","292"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5102","4,787","2,857","1","59","1,870"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5103","2,745","1,626","0","22","1,097"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5104","3,928","2,293","3","29","1,603"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5105","397","164","0","3","230"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5106","1,710","963","2","21","724"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5107","1,298","623","0","22","653"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5202","2,677","1,327","0","30","1,320"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5203","2,079","808","0","16","1,255"
"100.00","President and Vice President (Vote for 1)","37","Joseph R Biden / Kamala D Harris","5204","3,526","1,699","0","39","1,788"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","2701","649","3","0","9","637"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","2702","881","16","0","10","855"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3101","1,412","23","0","8","1,381"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3102","2,015","36","0","22","1,957"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3103","627","12","0","2","613"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3301","13,068","154","0","105","12,809"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3303","3,893","38","0","44","3,811"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3304","623","6","0","4","613"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3501","1,021","17","0","11","993"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3502","5,036","75","0","37","4,924"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3602","5,913","49","2","49","5,813"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3603","8,100","99","2","78","7,921"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3604","172","2","0","2","168"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3605","2,494","24","0","27","2,443"
"100.00","President and Vice President (Vote for 1)","37","Jo Jorgensen / Jeremy (Spike) Cohen","3606","1,899","20","0","9","1,870"
