"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4504","219","200","0","3","16"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4505","789","699","0","18","72"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4506","2,806","2,557","1","57","191"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4507","79","68","0","1","10"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4508","1,588","1,353","0","39","196"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4509","235","203","0","7","25"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4601","2,716","2,500","0","56","160"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4602","2,214","1,998","0","57","159"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4603","1,451","1,272","0","45","134"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4604","1,989","1,773","1","49","166"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4605","1,191","1,004","0","34","153"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4606","1,209","1,047","0","28","134"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4607","846","733","0","11","102"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4608","12","9","0","0","3"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4701","7","2","0","1","4"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4702","543","469","0","17","57"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4703","1,298","1,116","0","35","147"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4704","688","538","0","25","125"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4705","804","687","0","19","98"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4706","738","635","0","20","83"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4707","1,407","1,213","0","39","155"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4708","1,215","1,014","0","40","161"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4709","257","224","0","4","29"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4710","248","220","0","3","25"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4801","114","86","0","5","23"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4802","1,023","865","0","34","124"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4803","523","435","0","16","72"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4804","955","806","0","21","128"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4805","21","15","0","2","4"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4806","1,122","953","1","29","139"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4807","47","37","0","1","9"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4808","353","300","0","8","45"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4809","1","1","0","0","0"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4901","9","7","0","0","2"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4902","73","64","0","2","7"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4903","828","712","0","17","99"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4904","214","181","0","4","29"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4905","1,014","829","0","32","153"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4906","338","277","0","9","52"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4907","661","560","0","17","84"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4908","992","824","0","35","133"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4909","683","563","0","25","95"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","4910","48","36","0","1","11"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5001","7","6","0","1","0"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5002","907","768","0","23","116"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5003","69","59","0","1","9"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5004","622","530","0","24","68"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5005","1,076","902","0","28","146"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5006","1,162","1,005","1","25","131"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5007","896","743","1","16","136"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5008","964","796","0","32","136"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5009","39","30","0","4","5"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5201","312","250","0","8","54"
"100.00","US Senator (DEM) (Vote for 1)","77","Ron Wyden","5202","850","718","0","25","107"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2801","2,722","38","0","62","2,622"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2802","370","5","0","8","357"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2803","766","18","0","19","729"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2804","2,601","35","2","75","2,489"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2805","3,104","42","1","71","2,990"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","2806","3,092","59","0","53","2,980"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3101","536","8","0","9","519"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3301","403","2","0","7","394"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3302","2,447","37","0","56","2,354"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3303","1,993","55","0","56","1,882"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3304","2,712","44","0","61","2,607"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3305","2","0","0","0","2"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3306","1,478","31","0","41","1,406"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3307","1,689","23","0","38","1,628"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3308","1,150","28","0","27","1,095"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3401","209","2","0","4","203"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3402","46","3","0","0","43"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3801","344","5","0","6","333"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3802","644","12","0","15","617"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3803","3,301","59","0","74","3,168"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3804","1,127","24","0","34","1,069"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3805","2,190","42","0","61","2,087"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","3806","22","1","0","0","21"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4101","1,270","12","0","22","1,236"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4102","1,184","31","0","24","1,129"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4103","1,631","28","0","48","1,555"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4104","2,168","38","0","43","2,087"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4105","2,815","35","0","91","2,689"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4201","1,769","33","0","42","1,694"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4202","3,235","42","0","87","3,106"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4203","2,671","68","0","70","2,533"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4204","2,934","41","0","79","2,814"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4205","2,192","36","0","57","2,099"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4206","1,857","34","0","54","1,769"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4207","1,505","17","0","51","1,437"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4208","1,535","26","0","30","1,479"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4301","1,382","19","0","44","1,319"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4302","1,655","32","0","55","1,568"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4303","2,620","42","0","65","2,513"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4304","2,833","43","0","74","2,716"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4305","2,967","35","0","77","2,855"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4306","3,302","44","1","90","3,167"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4307","2,919","50","0","62","2,807"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4401","1,627","49","0","34","1,544"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4402","1,920","46","0","56","1,818"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4403","2,409","53","0","67","2,289"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4404","2,772","49","0","67","2,656"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4405","2,714","55","0","69","2,590"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4406","1,779","58","0","47","1,674"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4407","5","1","0","0","4"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4501","4,108","63","0","99","3,946"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4502","3,357","47","0","72","3,238"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4503","2,736","57","0","61","2,618"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4504","219","8","0","3","208"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4505","789","18","0","18","753"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4506","2,806","55","0","57","2,694"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4507","79","3","0","1","75"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4508","1,588","58","0","39","1,491"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4509","235","9","0","7","219"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4601","2,716","52","0","56","2,608"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4602","2,214","43","1","57","2,113"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4603","1,451","37","0","45","1,369"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4604","1,989","39","1","49","1,900"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4605","1,191","52","0","34","1,105"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4606","1,209","36","0","28","1,145"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4607","846","34","0","11","801"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4608","12","0","0","0","12"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4701","7","3","0","1","3"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4702","543","17","0","17","509"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4703","1,298","47","0","35","1,216"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4704","688","46","0","25","617"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4705","804","22","0","19","763"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4706","738","25","0","20","693"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4707","1,407","37","0","39","1,331"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4708","1,215","38","0","40","1,137"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4709","257","9","0","4","244"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4710","248","11","0","3","234"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4801","114","6","0","5","103"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4802","1,023","39","0","34","950"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4803","523","23","0","16","484"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4804","955","53","0","21","881"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4805","21","3","0","2","16"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4806","1,122","46","0","29","1,047"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4807","47","5","0","1","41"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4808","353","13","0","8","332"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4809","1","0","0","0","1"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4901","9","2","0","0","7"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4902","73","3","0","2","68"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4903","828","34","0","17","777"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4904","214","8","0","4","202"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4905","1,014","44","0","32","938"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4906","338","14","0","9","315"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4907","661","20","0","17","624"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4908","992","37","0","35","920"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4909","683","21","0","25","637"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","4910","48","4","0","1","43"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5001","7","0","0","1","6"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5002","907","40","0","23","844"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5003","69","2","0","1","66"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5004","622","21","0","24","577"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5005","1,076","44","0","28","1,004"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5006","1,162","52","0","25","1,085"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5007","896","43","0","16","837"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5008","964","42","0","32","890"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5009","39","2","0","4","33"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5201","312","13","0","8","291"
"100.00","US Senator (DEM) (Vote for 1)","77","Brent Thompson","5202","850","31","0","25","794"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2801","2,722","152","1","62","2,507"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2802","370","13","0","8","349"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2803","766","72","0","19","675"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2804","2,601","108","0","75","2,418"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2805","3,104","150","1","71","2,882"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","2806","3,092","143","0","53","2,896"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3101","536","20","0","9","507"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3301","403","10","0","7","386"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3302","2,447","116","0","56","2,275"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3303","1,993","160","0","56","1,777"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3304","2,712","161","0","61","2,490"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3305","2","0","0","0","2"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3306","1,478","121","0","41","1,316"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3307","1,689","107","0","38","1,544"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3308","1,150","75","0","27","1,048"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3401","209","14","0","4","191"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3402","46","1","0","0","45"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3801","344","18","0","6","320"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3802","644","31","0","15","598"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3803","3,301","137","0","74","3,090"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3804","1,127","73","0","34","1,020"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3805","2,190","125","0","61","2,004"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","3806","22","2","0","0","20"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4101","1,270","43","0","22","1,205"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4102","1,184","80","0","24","1,080"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4103","1,631","66","0","48","1,517"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4104","2,168","96","0","43","2,029"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4105","2,815","120","0","91","2,604"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4201","1,769","119","0","42","1,608"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4202","3,235","150","0","87","2,998"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4203","2,671","150","0","70","2,451"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4204","2,934","114","0","79","2,741"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4205","2,192","141","0","57","1,994"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4206","1,857","100","0","54","1,703"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4207","1,505","60","0","51","1,394"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4208","1,535","51","0","30","1,454"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4301","1,382","74","0","44","1,264"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4302","1,655","107","0","55","1,493"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4303","2,620","117","0","65","2,438"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4304","2,833","115","0","74","2,644"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4305","2,967","121","0","77","2,769"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4306","3,302","122","1","90","3,089"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4307","2,919","144","0","62","2,713"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4401","1,627","111","0","34","1,482"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4402","1,920","146","0","56","1,718"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4403","2,409","140","0","67","2,202"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4404","2,772","131","0","67","2,574"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4405","2,714","164","1","69","2,480"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4406","1,779","98","0","47","1,634"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4407","5","0","0","0","5"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4501","4,108","136","0","99","3,873"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4502","3,357","140","0","72","3,145"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4503","2,736","161","0","61","2,514"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4504","219","7","0","3","209"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4505","789","53","0","18","718"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4506","2,806","132","1","57","2,616"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4507","79","7","0","1","71"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4508","1,588","129","0","39","1,420"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4509","235","16","0","7","212"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4601","2,716","105","0","56","2,555"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4602","2,214","110","1","57","2,046"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4603","1,451","96","0","45","1,310"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4604","1,989","124","0","49","1,816"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4605","1,191","97","0","34","1,060"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4606","1,209","92","0","28","1,089"
"100.00","US Senator (DEM) (Vote for 1)","77","William E Barlow III","4607","846","65","0","11","770"
