ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
300024514,"East Commissioner Position 5","","","","East Commissioner",27,,9901,"Write-in",12/9/2018 7:21:35 AM,1,132,0.004418410041841,23/23,
300024514,"East Commissioner Position 5","","","","East Commissioner",27,,300035475,"Heather Buch",12/9/2018 7:21:35 AM,1,16733,0.560100418410042,23/23,
300024514,"East Commissioner Position 5","","","","East Commissioner",27,,300035407,"Gary Williams",12/9/2018 7:21:35 AM,1,13010,0.435481171548117,23/23,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,9901,"Write-in",12/9/2018 7:21:35 AM,1,1971,0.0210741283265795,1002/1335,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,100063754,"Adrienne Nelson",12/9/2018 7:21:35 AM,1,91556,0.97892587167342,1002/1335,
300024518,"City of Coburg Mayor","","","","City of Coburg",28,,9901,"Write-in",12/9/2018 7:21:35 AM,1,31,0.0630081300813008,1/1,
300024518,"City of Coburg Mayor","","","","City of Coburg",28,,300027982,"Ray Smith",12/9/2018 7:21:35 AM,1,461,0.936991869918699,1/1,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,9901,"Write-in",12/9/2018 7:21:35 AM,1,1749,0.0200405623732426,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,100063677,"Bronson D James",12/9/2018 7:21:35 AM,1,85524,0.979959437626757,1002/1335,
300024517,"City of Coburg Councilor (Vote For 3)","","","","City of Coburg",29,,9901,"Write-in",12/9/2018 7:21:35 AM,3,113,0.130484988452656,1/1,
300024517,"City of Coburg Councilor (Vote For 3)","","","","City of Coburg",29,,300035666,"Christopher Page",12/9/2018 7:21:35 AM,3,371,0.428406466512702,1/1,
300024517,"City of Coburg Councilor (Vote For 3)","","","","City of Coburg",29,,300035412,"Steve Stearns",12/9/2018 7:21:35 AM,3,382,0.441108545034642,1/1,
300024523,"City of Cottage Grove Mayor","","","","City of Cottage Grove",30,,9901,"Write-in",12/9/2018 7:21:35 AM,1,126,0.0500994035785288,1/1,
300024523,"City of Cottage Grove Mayor","","","","City of Cottage Grove",30,,300027943,"Jeff Gowing",12/9/2018 7:21:35 AM,1,2389,0.949900596421471,1/1,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,9901,"Write-in",12/9/2018 7:21:35 AM,1,1624,0.01798947659928,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,100063678,"Robyn Ridler Aoyagi",12/9/2018 7:21:35 AM,1,88651,0.98201052340072,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,9901,"Write-in",12/9/2018 7:21:35 AM,1,1616,0.0183340518708448,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,100063679,"Steven R Powers",12/9/2018 7:21:35 AM,1,86526,0.981665948129155,1002/1335,
300024520,"City of Cottage Grove Councilor Ward 1","","","","City of Cottage Grove",31,,9901,"Write-in",12/9/2018 7:21:35 AM,1,52,0.0237442922374429,1/1,
300024520,"City of Cottage Grove Councilor Ward 1","","","","City of Cottage Grove",31,,300035414,"Jake Boone",12/9/2018 7:21:35 AM,1,2138,0.976255707762557,1/1,
300024521,"City of Cottage Grove Councilor Ward 3","","","","City of Cottage Grove",32,,9901,"Write-in",12/9/2018 7:21:35 AM,1,33,0.0112016293279022,1/1,
300024521,"City of Cottage Grove Councilor Ward 3","","","","City of Cottage Grove",32,,300035499,"Raymond R Ackerman",12/9/2018 7:21:35 AM,1,364,0.123557365919891,1/1,
300024521,"City of Cottage Grove Councilor Ward 3","","","","City of Cottage Grove",32,,300035504,"Candace Lamb-Solesbee",12/9/2018 7:21:35 AM,1,1267,0.430074677528853,1/1,
300024521,"City of Cottage Grove Councilor Ward 3","","","","City of Cottage Grove",32,,300035415,"Garland H Burback",12/9/2018 7:21:35 AM,1,568,0.192803801765105,1/1,
300024521,"City of Cottage Grove Councilor Ward 3","","","","City of Cottage Grove",32,,300035501,"Jill Hermansen",12/9/2018 7:21:35 AM,1,714,0.242362525458248,1/1,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,9901,"Write-in",12/9/2018 7:21:35 AM,1,1530,0.0180356469256884,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,100063755,"Robert Manicke",12/9/2018 7:21:35 AM,1,83302,0.981964353074312,1002/1335,
300024522,"City of Cottage Grove Councilor Ward 4","","","","City of Cottage Grove",33,,9901,"Write-in",12/9/2018 7:21:35 AM,1,54,0.0262008733624454,1/1,
300024522,"City of Cottage Grove Councilor Ward 4","","","","City of Cottage Grove",33,,300035416,"Greg Ervin",12/9/2018 7:21:35 AM,1,2007,0.973799126637555,1/1,
300024519,"City of Cottage Grove Councilor At-Large","","","","City of Cottage Grove",34,,9901,"Write-in",12/9/2018 7:21:35 AM,1,36,0.0122199592668024,1/1,
300024519,"City of Cottage Grove Councilor At-Large","","","","City of Cottage Grove",34,,300035413,"Mike Fleck",12/9/2018 7:21:35 AM,1,1656,0.562118126272912,1/1,
300024519,"City of Cottage Grove Councilor At-Large","","","","City of Cottage Grove",34,,300035505,"Ashley Rigel",12/9/2018 7:21:35 AM,1,1254,0.425661914460285,1/1,
300024525,"City of Creswell Mayor","","","","City of Creswell",35,,9901,"Write-in",12/9/2018 7:21:35 AM,1,26,0.0132450331125828,1/1,
300024525,"City of Creswell Mayor","","","","City of Creswell",35,,300035482,"Richard A Zettervall",12/9/2018 7:21:35 AM,1,1325,0.674987264391238,1/1,
300024525,"City of Creswell Mayor","","","","City of Creswell",35,,300035480,"Gary Mounce",12/9/2018 7:21:35 AM,1,612,0.311767702496179,1/1,
300024524,"City of Creswell Councilor (Vote For 3)","","","","City of Creswell",36,,9901,"Write-in",12/9/2018 7:21:35 AM,3,199,0.0780698313063947,1/1,
300024524,"City of Creswell Councilor (Vote For 3)","","","","City of Creswell",36,,300035485,"Kevin N Prociw",12/9/2018 7:21:35 AM,3,1241,0.48685759121224,1/1,
300024524,"City of Creswell Councilor (Vote For 3)","","","","City of Creswell",36,,300035484,"Alonzo Costilla",12/9/2018 7:21:35 AM,3,1109,0.435072577481365,1/1,
300024527,"City of Dunes City Mayor","","","","City of Dunes City",37,,9901,"Write-in",12/9/2018 7:21:35 AM,1,39,0.0730337078651685,1/1,
300024527,"City of Dunes City Mayor","","","","City of Dunes City",37,,300035591,"Robert Forsythe",12/9/2018 7:21:35 AM,1,495,0.926966292134832,1/1,
300024526,"City of Dunes City Councilor (Vote For 3)","","","","City of Dunes City",38,,9901,"Write-in",12/9/2018 7:21:35 AM,3,76,0.0495114006514658,1/1,
300024526,"City of Dunes City Councilor (Vote For 3)","","","","City of Dunes City",38,,300035608,"Susan Snow",12/9/2018 7:21:35 AM,3,476,0.310097719869707,1/1,
300024526,"City of Dunes City Councilor (Vote For 3)","","","","City of Dunes City",38,,300035422,"Sheldon L Meyer",12/9/2018 7:21:35 AM,3,471,0.306840390879479,1/1,
300024526,"City of Dunes City Councilor (Vote For 3)","","","","City of Dunes City",38,,300035420,"Duke Wells",12/9/2018 7:21:35 AM,3,512,0.333550488599349,1/1,
300024528,"City of Eugene Councilor Ward 3","","","","City of Eugene Ward 3",39,,9901,"Write-in",12/9/2018 7:21:35 AM,1,119,0.0231382461598289,4/4,
300024528,"City of Eugene Councilor Ward 3","","","","City of Eugene Ward 3",39,,300035423,"Alan Zelenka",12/9/2018 7:21:35 AM,1,5024,0.976861753840171,4/4,
300024529,"City of Eugene Councilor Ward 4","","","","City of Eugene Ward 4",40,,9901,"Write-in",12/9/2018 7:21:35 AM,1,82,0.0159533073929961,4/4,
300024529,"City of Eugene Councilor Ward 4","","","","City of Eugene Ward 4",40,,300035424,"Jennifer Yeh",12/9/2018 7:21:35 AM,1,5058,0.984046692607004,4/4,
300024530,"City of Eugene Councilor Ward 5","","","","City of Eugene Ward 5",41,,9901,"Write-in",12/9/2018 7:21:35 AM,1,204,0.0325722497205812,4/4,
300024530,"City of Eugene Councilor Ward 5","","","","City of Eugene Ward 5",41,,300035425,"Mike Clark",12/9/2018 7:21:35 AM,1,6059,0.967427750279419,4/4,
300024531,"City of Eugene Councilor Ward 6","","","","City of Eugene Ward 6",42,,9901,"Write-in",12/9/2018 7:21:35 AM,1,117,0.0254624591947769,3/3,
300024531,"City of Eugene Councilor Ward 6","","","","City of Eugene Ward 6",42,,300035426,"Greg Evans",12/9/2018 7:21:35 AM,1,4478,0.974537540805223,3/3,
300024533,"City of Florence Mayor","","","","City of Florence",43,,9901,"Write-in",12/9/2018 7:21:35 AM,1,207,0.0594656707842574,1/1,
300024533,"City of Florence Mayor","","","","City of Florence",43,,300027915,"Joe Henry",12/9/2018 7:21:35 AM,1,3274,0.940534329215743,1/1,
300024532,"City of Florence Councilor (Vote For 2)","","","","City of Florence",44,,9901,"Write-in",12/9/2018 7:21:35 AM,2,86,0.0122734408448694,1/1,
300024532,"City of Florence Councilor (Vote For 2)","","","","City of Florence",44,,300035507,"Maureen Miltenberger",12/9/2018 7:21:35 AM,2,1862,0.265734265734266,1/1,
300024532,"City of Florence Councilor (Vote For 2)","","","","City of Florence",44,,300035508,"Geraldine Lucio",12/9/2018 7:21:35 AM,2,2065,0.294705294705295,1/1,
300024532,"City of Florence Councilor (Vote For 2)","","","","City of Florence",44,,300035506,"Woody Woodbury",12/9/2018 7:21:35 AM,2,2994,0.42728699871557,1/1,
300024535,"City of Junction City Mayor","","","","City of Junction City",45,,9901,"Write-in",12/9/2018 7:21:35 AM,1,92,0.0566851509550216,1/1,
300024535,"City of Junction City Mayor","","","","City of Junction City",45,,300027958,"Mark Crenshaw",12/9/2018 7:21:35 AM,1,1531,0.943314849044978,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,9901,"Write-in",12/9/2018 7:21:35 AM,4,130,0.0183641757310355,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035509,"Andrea Ceniga",12/9/2018 7:21:35 AM,4,862,0.121768611385789,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035511,"Beverly Ficek",12/9/2018 7:21:35 AM,4,629,0.0888543579601639,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035514,"Dale Rowe",12/9/2018 7:21:35 AM,4,1177,0.16626642181099,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035430,"Jim Leach",12/9/2018 7:21:35 AM,4,474,0.0669586099731601,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035512,"Austin M Lee",12/9/2018 7:21:35 AM,4,249,0.0351744596694448,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035516,"Doug Welsh",12/9/2018 7:21:35 AM,4,395,0.0557988416443,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035517,"Winn Wendell",12/9/2018 7:21:35 AM,4,492,0.0695013419974573,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035429,"John P Gambee",12/9/2018 7:21:35 AM,4,707,0.0998728633987851,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035510,"Doug Easterday",12/9/2018 7:21:35 AM,4,502,0.0709139708998446,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035515,"Sandie Thomas",12/9/2018 7:21:35 AM,4,1004,0.141827941799689,1/1,
300024534,"City of Junction City Councilor (Vote For 4)","","","","City of Junction City",46,,300035513,"Tyler Petersen",12/9/2018 7:21:35 AM,4,458,0.0646984037293403,1/1,
300024536,"City of Lowell Councilor Position 1","","","","City of Lowell",47,,9901,"Write-in",12/9/2018 7:21:35 AM,1,15,0.0519031141868512,1/1,
300024536,"City of Lowell Councilor Position 1","","","","City of Lowell",47,,300035432,"Don Bennett",12/9/2018 7:21:35 AM,1,274,0.948096885813149,1/1,
300024537,"City of Lowell Councilor Position 4","","","","City of Lowell",48,,9901,"Write-in",12/9/2018 7:21:35 AM,1,4,0.00898876404494382,1/1,
300024537,"City of Lowell Councilor Position 4","","","","City of Lowell",48,,300035433,"Maggie Osgood",12/9/2018 7:21:35 AM,1,302,0.678651685393258,1/1,
300024537,"City of Lowell Councilor Position 4","","","","City of Lowell",48,,300035630,"Jerry L Valencia",12/9/2018 7:21:35 AM,1,139,0.312359550561798,1/1,
300024540,"City of Oakridge Mayor","","","","City of Oakridge",49,,9901,"Write-in",12/9/2018 7:21:35 AM,1,15,0.013599274705349,1/1,
300024540,"City of Oakridge Mayor","","","","City of Oakridge",49,,300035632,"Kathy Holston",12/9/2018 7:21:35 AM,1,643,0.582955575702629,1/1,
300024540,"City of Oakridge Mayor","","","","City of Oakridge",49,,300035631,"Donald W Reesman",12/9/2018 7:21:35 AM,1,445,0.403445149592022,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,9901,"Write-in",12/9/2018 7:21:35 AM,3,34,0.0104039167686659,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035648,"Bobbie Whitney",12/9/2018 7:21:35 AM,3,447,0.136780905752754,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035434,"Gary Carl",12/9/2018 7:21:35 AM,3,271,0.0829253365973072,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300027966,"Josh McMillin",12/9/2018 7:21:35 AM,3,211,0.0645654834761322,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035640,"Christina A Hollett",12/9/2018 7:21:35 AM,3,552,0.16891064871481,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035663,"Judy Rowland",12/9/2018 7:21:35 AM,3,358,0.109547123623011,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035662,"Kevin Gobelman",12/9/2018 7:21:35 AM,3,256,0.0783353733170135,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035650,"Donald Hadley",12/9/2018 7:21:35 AM,3,358,0.109547123623011,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035641,"James F Affa",12/9/2018 7:21:35 AM,3,278,0.0850673194614443,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035642,"Larry O Sweet",12/9/2018 7:21:35 AM,3,303,0.0927172582619339,1/1,
300024538,"City of Oakridge Councilor (Vote For 3)","","","","City of Oakridge",50,,300035647,"Audy Spliethof",12/9/2018 7:21:35 AM,3,200,0.0611995104039168,1/1,
300024539,"City of Oakridge Councilor","","","","City of Oakridge",51,,9901,"Write-in",12/9/2018 7:21:35 AM,1,22,0.0204460966542751,1/1,
300024539,"City of Oakridge Councilor","","","","City of Oakridge",51,,300035664,"Stan Barenboim",12/9/2018 7:21:35 AM,1,566,0.526022304832714,1/1,
300024539,"City of Oakridge Councilor","","","","City of Oakridge",51,,300035665,"Stephan A Ball",12/9/2018 7:21:35 AM,1,488,0.453531598513011,1/1,
300024541,"City of Veneta Councilor (Vote For 2)","","","","City of Veneta",52,,9901,"Write-in",12/9/2018 7:21:35 AM,2,82,0.0347310461668784,1/1,
300024541,"City of Veneta Councilor (Vote For 2)","","","","City of Veneta",52,,300035438,"Thomas Cotter",12/9/2018 7:21:35 AM,2,1049,0.444303261329945,1/1,
300024541,"City of Veneta Councilor (Vote For 2)","","","","City of Veneta",52,,300035437,"Robbie McCoy",12/9/2018 7:21:35 AM,2,1230,0.520965692503177,1/1,
300024544,"City of Westfir Mayor","","","","City of Westfir",53,,9901,"Write-in",12/9/2018 7:21:35 AM,1,2,0.021505376344086,1/1,
300024544,"City of Westfir Mayor","","","","City of Westfir",53,,300027979,"Matt Meske",12/9/2018 7:21:35 AM,1,91,0.978494623655914,1/1,
300024129,"Linn S&W Director, Zone 1","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,12,0.0178306092124814,2/92,
300024129,"Linn S&W Director, Zone 1","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,12,0.0178306092124814,2/92,
300024129,"Linn S&W Director, Zone 1","","","","Linn Soil & Water Conservation District",54,,300035318,"Hubert G Christensen",12/9/2018 7:21:35 AM,1,661,0.982169390787519,2/92,
300024129,"Linn S&W Director, Zone 1","","","","Linn Soil & Water Conservation District",54,,300035318,"Hubert G Christensen",12/9/2018 7:21:35 AM,1,661,0.982169390787519,2/92,
300024130,"Linn S&W Director, Zone 3","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,11,0.0171073094867807,2/92,
300024130,"Linn S&W Director, Zone 3","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,11,0.0171073094867807,2/92,
300024130,"Linn S&W Director, Zone 3","","","","Linn Soil & Water Conservation District",54,,300035319,"David Neal",12/9/2018 7:21:35 AM,1,632,0.982892690513219,2/92,
300024130,"Linn S&W Director, Zone 3","","","","Linn Soil & Water Conservation District",54,,300035319,"David Neal",12/9/2018 7:21:35 AM,1,632,0.982892690513219,2/92,
300024131,"Linn S&W Director, At-Large 2","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,12,0.0188679245283019,2/92,
300024131,"Linn S&W Director, At-Large 2","","","","Linn Soil & Water Conservation District",54,,9901,"Write-in",12/9/2018 7:21:35 AM,1,12,0.0188679245283019,2/92,
300024131,"Linn S&W Director, At-Large 2","","","","Linn Soil & Water Conservation District",54,,300035320,"Hans Coon",12/9/2018 7:21:35 AM,1,624,0.981132075471698,2/92,
300024131,"Linn S&W Director, At-Large 2","","","","Linn Soil & Water Conservation District",54,,300035320,"Hans Coon",12/9/2018 7:21:35 AM,1,624,0.981132075471698,2/92,
300024542,"City of Westfir Councilor (Vote For 2)","","","","City of Westfir",54,,9901,"Write-in",12/9/2018 7:21:35 AM,2,3,0.0189873417721519,1/1,
300024542,"City of Westfir Councilor (Vote For 2)","","","","City of Westfir",54,,300035440,"Thalia Lerin",12/9/2018 7:21:35 AM,2,72,0.455696202531646,1/1,
300024542,"City of Westfir Councilor (Vote For 2)","","","","City of Westfir",54,,300035439,"D-Lynn Williams",12/9/2018 7:21:35 AM,2,83,0.525316455696203,1/1,
300024545,"EWEB Board Member At-Large","","","","Eugene Water & Electric Board",55,,9901,"Write-in",12/9/2018 7:21:35 AM,1,755,0.0183105764800039,31/31,
300024545,"EWEB Board Member At-Large","","","","Eugene Water & Electric Board",55,,300035567,"Mindy Schlossberg",12/9/2018 7:21:35 AM,1,40478,0.981689423519996,31/31,
300024546,"EWEB Board Member Wards 4 & 5","","","","Eugene Water & Electric Board Wards 4 & 5",56,,9901,"Write-in",12/9/2018 7:21:35 AM,1,167,0.0153945427728614,8/8,
300024546,"EWEB Board Member Wards 4 & 5","","","","Eugene Water & Electric Board Wards 4 & 5",56,,300035443,"John H Brown",12/9/2018 7:21:35 AM,1,10681,0.984605457227139,8/8,
300024547,"SUB Board Member Position 2","","","","Springfield Utility Board",57,,9901,"Write-in",12/9/2018 7:21:35 AM,1,208,0.0169312169312169,8/8,
300024547,"SUB Board Member Position 2","","","","Springfield Utility Board",57,,300035444,"Virginia Ballew Lauritsen",12/9/2018 7:21:35 AM,1,12077,0.983068783068783,8/8,
300024548,"SUB Board Member Position 3","","","","Springfield Utility Board",58,,9901,"Write-in",12/9/2018 7:21:35 AM,1,185,0.0152527001401599,8/8,
